"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Library_Built"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6850834"	"PRJEB37518"	"ERR4170422"	"CAO028"	"CAO028"	"half"	"ds"	"ERS4578428"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO028.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170422/ERR4170422.fastq.gz"	464717	"ed319e3afa1baf1c82983f4e5d57d282"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170422/ERR4170422.fastq.gz"	32860	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170422/CAO028.A0101.MT1.1.bam"
"SAMEA6850835"	"PRJEB37518"	"ERR4170423"	"CAO029"	"CAO029"	"half"	"ds"	"ERS4578429"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO029.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170423/ERR4170423.fastq.gz"	451517	"fd50f704b953471c5f82e1237a0ad342"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170423/ERR4170423.fastq.gz"	32573	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170423/CAO029.A0101.MT1.1.bam"
"SAMEA6850836"	"PRJEB37518"	"ERR4170424"	"CAO030"	"CAO030"	"half"	"ds"	"ERS4578430"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO030.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170424/ERR4170424.fastq.gz"	356227	"7916840841c565e5a8ee7f2bfd460337"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170424/ERR4170424.fastq.gz"	24190	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170424/CAO030.A0101.MT1.1.bam"
"SAMEA6850837"	"PRJEB37518"	"ERR4170425"	"CAO031"	"CAO031"	"half"	"ds"	"ERS4578431"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO031.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170425/ERR4170425.fastq.gz"	411439	"6b1ca32aa5686662d4deb34600ba03bf"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170425/ERR4170425.fastq.gz"	26881	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170425/CAO031.A0101.MT1.1.bam"
"SAMEA6850838"	"PRJEB37518"	"ERR4170426"	"CAO032"	"CAO032"	"half"	"ds"	"ERS4578432"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO032.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170426/ERR4170426.fastq.gz"	393897	"14c7aa15f3b2852cf9ba72059d58b627"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170426/ERR4170426.fastq.gz"	25167	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170426/CAO032.A0101.MT1.1.bam"
"SAMEA6850839"	"PRJEB37518"	"ERR4170427"	"CDE001"	"CDE001"	"half"	"ds"	"ERS4578433"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CDE001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170427/ERR4170427.fastq.gz"	416960	"9ef23b6569257ca8fd5b587476d51e02"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170427/ERR4170427.fastq.gz"	32716	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170427/CDE001.A0101.MT1.1.bam"
"SAMEA6850840"	"PRJEB37518"	"ERR4170428"	"CDE002"	"CDE002"	"half"	"ds"	"ERS4578434"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CDE002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170428/ERR4170428.fastq.gz"	433197	"b4d120fea8efedfaa8ab0323ef236890"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170428/ERR4170428.fastq.gz"	32703	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170428/CDE002.A0101.MT1.1.bam"
"SAMEA6850841"	"PRJEB37518"	"ERR4170429"	"CDE003"	"CDE003"	"half"	"ds"	"ERS4578435"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CDE003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170429/ERR4170429.fastq.gz"	437870	"d22e8f7efabd11eb4e0d6bc94585e5b6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170429/ERR4170429.fastq.gz"	32831	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170429/CDE003.A0101.MT1.1.bam"
"SAMEA6850842"	"PRJEB37518"	"ERR4170430"	"CDE004"	"CDE004"	"half"	"ds"	"ERS4578436"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CDE004.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170430/ERR4170430.fastq.gz"	321623	"74b4a2f9158bfe5f732450faf8fe7e69"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170430/ERR4170430.fastq.gz"	20389	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170430/CDE004.A0101.MT1.1.bam"
"SAMEA6850843"	"PRJEB37518"	"ERR4170431"	"CDE005"	"CDE005"	"half"	"ds"	"ERS4578437"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CDE005.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170431/ERR4170431.fastq.gz"	463162	"bb4070270c762df72f913c466a5a895e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170431/ERR4170431.fastq.gz"	30646	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170431/CDE005.A0101.MT1.1.bam"
"SAMEA6850844"	"PRJEB37518"	"ERR4170432"	"CIP001"	"CIP001"	"half"	"ds"	"ERS4578438"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP001.A0101.TF1.1mt"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170432/ERR4170432.fastq.gz"	46839	"ea058e711b5d4d8a04853f42c0a3183b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170432/ERR4170432.fastq.gz"	2426	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170432/CIP001.A0101.TF1.1mt.bam"
"SAMEA6850845"	"PRJEB37518"	"ERR4170433"	"CIP002"	"CIP002"	"half"	"ds"	"ERS4578439"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP002.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170433/ERR4170433.fastq.gz"	295461	"e4e708384d818375d40bdf2a731238a3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170433/ERR4170433.fastq.gz"	12863	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170433/CIP002.A0101.MT1.12.bam"
"SAMEA6850846"	"PRJEB37518"	"ERR4170434"	"CIP003"	"CIP003"	"half"	"ds"	"ERS4578440"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170434/ERR4170434.fastq.gz"	934192	"6bc18f0dbcef241cd4ff153763703819"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170434/ERR4170434.fastq.gz"	60582	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170434/CIP003.A0101.MT1.1.bam"
"SAMEA6850847"	"PRJEB37518"	"ERR4170435"	"CIP007012"	"CIP007012"	"half"	"ds"	"ERS4578441"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP007012.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170435/ERR4170435.fastq.gz"	718295	"155118284175bfd97a83715e60ae1139"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170435/ERR4170435.fastq.gz"	48634	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170435/CIP007012.A0101.MT1.12.bam"
"SAMEA6850848"	"PRJEB37518"	"ERR4170436"	"CIP008"	"CIP008"	"half"	"ds"	"ERS4578442"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP008.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170436/ERR4170436.fastq.gz"	817379	"f031f3ac76f088ad0d44117ae461cf2b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170436/ERR4170436.fastq.gz"	46677	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170436/CIP008.A0101.MT1.12.bam"
"SAMEA6850849"	"PRJEB37518"	"ERR4170437"	"CIP009"	"CIP009"	"half"	"ds"	"ERS4578443"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP009.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170437/ERR4170437.fastq.gz"	481055	"8f454c8100d2f4955c90486f591d421d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170437/ERR4170437.fastq.gz"	29945	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170437/CIP009.A0101.MT1.12.bam"
"SAMEA6850850"	"PRJEB37518"	"ERR4170438"	"CIP010"	"CIP010"	"half"	"ds"	"ERS4578444"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP010.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170438/ERR4170438.fastq.gz"	395455	"43e71bab77b53309c13125cd5e3fb491"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170438/ERR4170438.fastq.gz"	24509	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170438/CIP010.A0101.MT1.12.bam"
"SAMEA6850851"	"PRJEB37518"	"ERR4170439"	"CIP011"	"CIP011"	"half"	"ds"	"ERS4578445"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP011.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170439/ERR4170439.fastq.gz"	934199	"233343b65c7e4a8322d96fc18f510f5d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170439/ERR4170439.fastq.gz"	54735	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170439/CIP011.A0101.MT1.12.bam"
"SAMEA6850852"	"PRJEB37518"	"ERR4170440"	"CUC001"	"CUC001"	"half"	"ds"	"ERS4578446"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170440/ERR4170440.fastq.gz"	10227	"95699e77a97c4ce454c813ee639d296c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170440/ERR4170440.fastq.gz"	508	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170440/CUC001.A0101.MT1.1.bam"
"SAMEA6850853"	"PRJEB37518"	"ERR4170441"	"CUC002"	"CUC002"	"half"	"ds"	"ERS4578447"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170441/ERR4170441.fastq.gz"	455983	"b89a1e48a4bf7e77e18dde80688103dc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170441/ERR4170441.fastq.gz"	32148	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170441/CUC002.A0101.MT1.1.bam"
"SAMEA6850854"	"PRJEB37518"	"ERR4170442"	"CUC003"	"CUC003"	"half"	"ds"	"ERS4578448"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170442/ERR4170442.fastq.gz"	425977	"46f63ddb58a3127dc680ef2a71b26454"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170442/ERR4170442.fastq.gz"	32515	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170442/CUC003.A0101.MT1.1.bam"
"SAMEA6850855"	"PRJEB37518"	"ERR4170443"	"CUC004"	"CUC004"	"half"	"ds"	"ERS4578449"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC004.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170443/ERR4170443.fastq.gz"	31155	"8652280f83dcabb6ebf9624246a79161"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170443/ERR4170443.fastq.gz"	1691	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170443/CUC004.A0101.MT1.1.bam"
"SAMEA6850856"	"PRJEB37518"	"ERR4170444"	"ELM001"	"ELM001"	"half"	"ds"	"ERS4578450"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ELM001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170444/ERR4170444.fastq.gz"	3758557	"0e4745f88bb83f927550b2a71a7d3efa"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170444/ERR4170444.fastq.gz"	276005	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170444/ELM001.A0101.MT1.1.bam"
"SAMEA6850857"	"PRJEB37518"	"ERR4170445"	"GUY001"	"GUY001"	"half"	"ds"	"ERS4578451"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170445/ERR4170445.fastq.gz"	408047	"d9a5129fdbb069afb24e8ae3c3145e89"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170445/ERR4170445.fastq.gz"	26514	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170445/GUY001.A0101.MT1.1.bam"
"SAMEA6850858"	"PRJEB37518"	"ERR4170446"	"GUY002"	"GUY002"	"half"	"ds"	"ERS4578452"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170446/ERR4170446.fastq.gz"	255045	"469f32f501c1bb99457ae464fdcebd19"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170446/ERR4170446.fastq.gz"	17031	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170446/GUY002.A0101.MT1.1.bam"
"SAMEA6850859"	"PRJEB37518"	"ERR4170447"	"GUY003"	"GUY003"	"half"	"ds"	"ERS4578453"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170447/ERR4170447.fastq.gz"	172241	"666128d9d945452c865a8c376a737774"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170447/ERR4170447.fastq.gz"	11543	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170447/GUY003.A0101.MT1.1.bam"
"SAMEA6850860"	"PRJEB37518"	"ERR4170448"	"LAV001"	"LAV001"	"half"	"ds"	"ERS4578454"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170448/ERR4170448.fastq.gz"	669780	"622ee23336e9b3295f17555aa2fbc25a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170448/ERR4170448.fastq.gz"	49247	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170448/LAV001.A0101.MT1.1.bam"
"SAMEA6850861"	"PRJEB37518"	"ERR4170449"	"LAV002"	"LAV002"	"half"	"ds"	"ERS4578455"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170449/ERR4170449.fastq.gz"	1528261	"cdca7efe90a24c3400a97ea53128b096"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170449/ERR4170449.fastq.gz"	111461	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170449/LAV002.A0101.MT1.1.bam"
"SAMEA6850862"	"PRJEB37518"	"ERR4170450"	"LAV003"	"LAV003"	"half"	"ds"	"ERS4578456"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170450/ERR4170450.fastq.gz"	482689	"b2f56cf9b9d916e177a0b1244649efb9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170450/ERR4170450.fastq.gz"	32779	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170450/LAV003.A0101.MT1.1.bam"
"SAMEA6850863"	"PRJEB37518"	"ERR4170451"	"LAV004"	"LAV004"	"half"	"ds"	"ERS4578457"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV004.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170451/ERR4170451.fastq.gz"	879226	"10f634b4caf67b9de362e4a4bda2d172"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170451/ERR4170451.fastq.gz"	72601	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170451/LAV004.A0101.MT1.1.bam"
"SAMEA6850864"	"PRJEB37518"	"ERR4170452"	"LAV005"	"LAV005"	"half"	"ds"	"ERS4578458"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV005.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170452/ERR4170452.fastq.gz"	826278	"3a98f4120a0cfb4331d816a16d77aa1b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170452/ERR4170452.fastq.gz"	65693	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170452/LAV005.A0101.MT1.1.bam"
"SAMEA6850865"	"PRJEB37518"	"ERR4170453"	"LAV006"	"LAV006"	"half"	"ds"	"ERS4578459"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV006.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170453/ERR4170453.fastq.gz"	759194	"229d289d778904311715472209a792ac"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170453/ERR4170453.fastq.gz"	57636	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170453/LAV006.A0101.MT1.1.bam"
"SAMEA6850866"	"PRJEB37518"	"ERR4170454"	"LAV007"	"LAV007"	"half"	"ds"	"ERS4578460"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV007.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170454/ERR4170454.fastq.gz"	967611	"a97190384a04f191e05911e9933d7b18"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170454/ERR4170454.fastq.gz"	71588	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170454/LAV007.A0101.MT1.1.bam"
"SAMEA6850867"	"PRJEB37518"	"ERR4170455"	"LAV008"	"LAV008"	"half"	"ds"	"ERS4578461"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV008.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170455/ERR4170455.fastq.gz"	773093	"d39466ad1db0ce43c06dd53984ecfc92"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170455/ERR4170455.fastq.gz"	62495	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170455/LAV008.A0101.MT1.1.bam"
"SAMEA6850868"	"PRJEB37518"	"ERR4170456"	"LAV009"	"LAV009"	"half"	"ds"	"ERS4578462"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV009.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170456/ERR4170456.fastq.gz"	1493937	"b34fe429cb463c89d88eadfbc44ea802"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170456/ERR4170456.fastq.gz"	120257	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170456/LAV009.A0101.MT1.1.bam"
"SAMEA6850869"	"PRJEB37518"	"ERR4170457"	"LAV010"	"LAV010"	"half"	"ds"	"ERS4578463"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV010.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170457/ERR4170457.fastq.gz"	227820	"2fdd9b1bc3dcb7adc08a0a3df9b4f45d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170457/ERR4170457.fastq.gz"	14613	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170457/LAV010.A0101.MT1.1.bam"
"SAMEA6850870"	"PRJEB37518"	"ERR4170458"	"LAV011"	"LAV011"	"half"	"ds"	"ERS4578464"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV011.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170458/ERR4170458.fastq.gz"	357938	"1d8dc6fa474f9d7dfc9b5d6ff6561559"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170458/ERR4170458.fastq.gz"	27778	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170458/LAV011.A0101.MT1.1.bam"
"SAMEA6850871"	"PRJEB37518"	"ERR4170459"	"LAV012"	"LAV012"	"half"	"ds"	"ERS4578465"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV012.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170459/ERR4170459.fastq.gz"	748337	"c4f6fa8aaf743f52ebc13d74bb239fda"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170459/ERR4170459.fastq.gz"	52811	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170459/LAV012.A0101.MT1.1.bam"
"SAMEA6850872"	"PRJEB37518"	"ERR4170460"	"LOI001"	"LOI001"	"half"	"ds"	"ERS4578466"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LOI001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170460/ERR4170460.fastq.gz"	128037	"dcfa7dee2a9393daa94af92626f442a3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170460/ERR4170460.fastq.gz"	7606	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170460/LOI001.A0101.MT1.1.bam"
"SAMEA6850873"	"PRJEB37518"	"ERR4170461"	"MTO001"	"MTO001"	"half"	"ds"	"ERS4578467"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"MTO001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170461/ERR4170461.fastq.gz"	469447	"d5ff1d541d31bd77499f5464359e6404"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170461/ERR4170461.fastq.gz"	30974	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170461/MTO001.A0101.MT1.1.bam"
